OSD31_6_14_PH	M01153_28_000000000-ABJE2_1_1114_20694_25014	Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;Methylophilaceae;OM43 clade;	3
OSD189_6_14_YNG	M01153_28_000000000-ABJE2_1_1114_3473_16270	Bacteria;Marinimicrobia (SAR406 clade);	10
OSD32_6_14_NSI	M01153_28_000000000-ABJE2_1_1114_8150_24865	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Arcobacter;	1
OSD188_6_14_RI	M01153_28_000000000-ABJE2_1_1114_25160_11863	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;SAR86 clade;	1
OSD32_6_14_NSI	M01153_28_000000000-ABJE2_1_1114_20727_12577	Bacteria;Cyanobacteria;Cyanobacteria;SubsectionI;FamilyI;Synechococcus;	9
OSD191_6_14_DRW	M01153_28_000000000-ABJE2_1_1114_3816_20250	Bacteria;Proteobacteria;Betaproteobacteria;Hydrogenophilales;Hydrogenophilaceae;uncultured;	4
OSD188_6_14_RI	M01153_28_000000000-ABJE2_1_1114_8151_23412	Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;OM1 clade;Candidatus Actinomarina;	1
OSD191_6_14_DRW	M01153_28_000000000-ABJE2_1_1114_25169_18875	Bacteria;Verrucomicrobia;Opitutae;MB11C04 marine group;	1
OSD190_6_14_KI	M01153_28_000000000-ABJE2_1_1114_20882_9787	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;SAR116 clade;	9
OSD32_6_14_NSI	M01153_28_000000000-ABJE2_1_1114_3921_7999	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;uncultured;	1
OSD31_6_14_PH	M01153_28_000000000-ABJE2_1_1114_8463_20398	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Citrobacter;	4
OSD33_6_14_MI	M01153_28_000000000-ABJE2_1_1114_25424_15136	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;	1
OSD33_6_14_MI	M01153_28_000000000-ABJE2_1_1114_20938_8355	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Janthinobacterium;	1
OSD31_6_14_PH	M01153_28_000000000-ABJE2_1_1114_4126_8352	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;SAR86 clade;	1
OSD190_6_14_KI	M01153_28_000000000-ABJE2_1_1114_8573_24287	Archaea;Euryarchaeota;Thermoplasmata;Thermoplasmatales;Marine Group III;	1
OSD191_6_14_DRW	M01153_28_000000000-ABJE2_1_1114_8601_10543	Bacteria;Cyanobacteria;Chloroplast;	1
OSD190_6_14_KI	M01153_28_000000000-ABJE2_1_1114_25543_9922	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;SAR116 clade;	2
OSD33_6_14_MI	M01153_28_000000000-ABJE2_1_1114_4153_22698	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;uncultured;	1
OSD33_6_14_MI	M01153_28_000000000-ABJE2_1_1114_8616_26069	Bacteria;Cyanobacteria;Chloroplast;	1
OSD31_6_14_PH	M01153_28_000000000-ABJE2_1_1114_25560_21595	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;AEGEAN-169 marine group;	1
OSD191_6_14_DRW	M01153_28_000000000-ABJE2_1_1114_4247_15693	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;uncultured;	2
OSD189_6_14_YNG	M01153_28_000000000-ABJE2_1_1114_8787_7118	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;NS4 marine group;	1
OSD189_6_14_YNG	M01153_28_000000000-ABJE2_1_1114_4587_16605	Bacteria;Cyanobacteria;Cyanobacteria;SubsectionI;FamilyI;Prochlorococcus;	6
OSD32_6_14_NSI	M01153_28_000000000-ABJE2_1_1114_8984_26614	Bacteria;Cyanobacteria;Chloroplast;	1
OSD188_6_14_RI	M01153_28_000000000-ABJE2_1_1114_4602_8932	Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;Coxiella;	1
OSD33_6_14_MI	M01153_28_000000000-ABJE2_1_1114_9098_19902	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;OCS116 clade;	1
OSD191_6_14_DRW	M01153_28_000000000-ABJE2_1_1114_4665_7255	Bacteria;Planctomycetes;Pla3 lineage;	1
OSD188_6_14_RI	M01153_28_000000000-ABJE2_1_1114_9105_15531	Bacteria;Cyanobacteria;Chloroplast;	1
OSD31_6_14_PH	M01153_28_000000000-ABJE2_1_1114_4893_9020	Archaea;Euryarchaeota;Thermoplasmata;Thermoplasmatales;Marine Group II;	1
OSD188_6_14_RI	M01153_28_000000000-ABJE2_1_1114_9195_11695	Bacteria;Cyanobacteria;Cyanobacteria;SubsectionI;FamilyI;Synechococcus;	1
OSD32_6_14_NSI	M01153_28_000000000-ABJE2_1_1114_4939_14011	Bacteria;Cyanobacteria;Cyanobacteria;SubsectionI;FamilyI;Synechococcus;	8
OSD191_6_14_DRW	M01153_28_000000000-ABJE2_1_1114_9392_7966	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Serratia;	2
OSD33_6_14_MI	M01153_28_000000000-ABJE2_1_1114_5421_19526	Bacteria;Proteobacteria;Gammaproteobacteria;Salinisphaerales;Salinisphaeraceae;ZD0417 marine group;	1
OSD189_6_14_YNG	M01153_28_000000000-ABJE2_1_1114_9699_17974	Bacteria;Proteobacteria;Gammaproteobacteria;eub62A3;	1
OSD191_6_14_DRW	M01153_28_000000000-ABJE2_1_1114_5540_15027	Bacteria;Cyanobacteria;Chloroplast;	1
OSD32_6_14_NSI	M01153_28_000000000-ABJE2_1_1114_9902_5606	Bacteria;Cyanobacteria;Chloroplast;	1
OSD188_6_14_RI	M01153_28_000000000-ABJE2_1_1114_5795_12428	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;NS2b marine group;	1
OSD31_6_14_PH	M01153_28_000000000-ABJE2_1_1114_9958_3775	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;SAR116 clade;	12
OSD189_6_14_YNG	M01153_28_000000000-ABJE2_1_1114_5822_8835	Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis;Unknown Family;uncultured;	1
OSD189_6_14_YNG	M01153_28_000000000-ABJE2_1_2101_10088_17114	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;NS5 marine group;	2
OSD190_6_14_KI	M01153_28_000000000-ABJE2_1_1114_5825_23674	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;	1
OSD33_6_14_MI	M01153_28_000000000-ABJE2_1_2101_10183_19606	Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;OM1 clade;Candidatus Actinomarina;	1
OSD32_6_14_NSI	M01153_28_000000000-ABJE2_1_1114_5871_23234	Bacteria;Marinimicrobia (SAR406 clade);	1
OSD188_6_14_RI	M01153_28_000000000-ABJE2_1_2101_10204_13435	Archaea;Euryarchaeota;Thermoplasmata;Thermoplasmatales;Marine Group II;	1
OSD33_6_14_MI	M01153_28_000000000-ABJE2_1_1114_6177_6062	Bacteria;Marinimicrobia (SAR406 clade);	1
OSD190_6_14_KI	M01153_28_000000000-ABJE2_1_2101_10300_21029	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;SAR116 clade;	1
OSD31_6_14_PH	M01153_28_000000000-ABJE2_1_1114_6201_18857	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;SAR116 clade;	1
OSD32_6_14_NSI	M01153_28_000000000-ABJE2_1_2101_10343_6952	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;PS1 clade;	1
OSD188_6_14_RI	M01153_28_000000000-ABJE2_1_1114_6253_24783	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Saprospiraceae;uncultured;	2
OSD32_6_14_NSI	M01153_28_000000000-ABJE2_1_2101_10485_22794	Bacteria;Marinimicrobia (SAR406 clade);	15
OSD191_6_14_DRW	M01153_28_000000000-ABJE2_1_1114_6273_12165	Bacteria;Parcubacteria;	1
OSD191_6_14_DRW	M01153_28_000000000-ABJE2_1_2101_10506_10164	Bacteria;Cyanobacteria;Cyanobacteria;SubsectionI;FamilyI;Synechococcus;	2
OSD33_6_14_MI	M01153_28_000000000-ABJE2_1_1114_6583_19201	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Pseudohongiella;	1
OSD188_6_14_RI	M01153_28_000000000-ABJE2_1_2101_10597_20692	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;uncultured;	1
OSD189_6_14_YNG	M01153_28_000000000-ABJE2_1_2101_10763_10462	Bacteria;Proteobacteria;Deltaproteobacteria;Oligoflexales;Oligoflexaceae;	1
OSD33_6_14_MI	M01153_28_000000000-ABJE2_1_2101_11038_17993	Bacteria;Acidobacteria;Subgroup 6;	1
OSD31_6_14_PH	M01153_28_000000000-ABJE2_1_2101_11045_24380	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Citrobacter;	2
OSD188_6_14_RI	M01153_28_000000000-ABJE2_1_2101_11065_9691	Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;OM1 clade;Candidatus Actinomarina;	1
OSD33_6_14_MI	M01153_28_000000000-ABJE2_1_2101_11254_9145	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;AEGEAN-169 marine group;	1
OSD188_6_14_RI	M01153_28_000000000-ABJE2_1_2101_11350_17062	Bacteria;Marinimicrobia (SAR406 clade);	1
OSD189_6_14_YNG	M01153_28_000000000-ABJE2_1_2101_11420_21078	Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Sva0996 marine group;	1
OSD190_6_14_KI	M01153_28_000000000-ABJE2_1_2101_11459_23133	Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Surface 4;	1
OSD191_6_14_DRW	M01153_28_000000000-ABJE2_1_2101_11469_15071	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;OM182 clade;	1
OSD190_6_14_KI	M01153_28_000000000-ABJE2_1_2101_11715_14211	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;NS9 marine group;	1
OSD31_6_14_PH	M01153_28_000000000-ABJE2_1_1114_21050_27770	Bacteria;Cyanobacteria;Chloroplast;	1
OSD188_6_14_RI	M01153_28_000000000-ABJE2_1_1114_21099_2490	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;SAR86 clade;	1
OSD189_6_14_YNG	M01153_28_000000000-ABJE2_1_1114_25617_20643	Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;OM27 clade;	5
OSD33_6_14_MI	M01153_28_000000000-ABJE2_1_1114_21296_24413	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;AEGEAN-169 marine group;	2
OSD188_6_14_RI	M01153_28_000000000-ABJE2_1_1114_25711_14075	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;SAR86 clade;	3
OSD189_6_14_YNG	M01153_28_000000000-ABJE2_1_1114_21314_24775	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;SAR86 clade;	4
OSD32_6_14_NSI	M01153_28_000000000-ABJE2_1_1114_25736_6906	Bacteria;Cyanobacteria;Cyanobacteria;SubsectionI;FamilyI;Prochlorococcus;	1
OSD188_6_14_RI	M01153_28_000000000-ABJE2_1_1114_21412_20656	Bacteria;Marinimicrobia (SAR406 clade);	2
OSD191_6_14_DRW	M01153_28_000000000-ABJE2_1_1114_25776_21543	Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;	1
OSD31_6_14_PH	M01153_28_000000000-ABJE2_1_1114_21490_6679	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;uncultured;	1
OSD190_6_14_KI	M01153_28_000000000-ABJE2_1_1114_26395_21570	Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;Coxiella;	1
OSD191_6_14_DRW	M01153_28_000000000-ABJE2_1_1114_21508_23005	Bacteria;Proteobacteria;Deltaproteobacteria;SAR324 clade(Marine group B);	3
OSD189_6_14_YNG	M01153_28_000000000-ABJE2_1_1114_26430_6504	Bacteria;Cyanobacteria;Cyanobacteria;SubsectionI;FamilyI;Synechococcus;	1
OSD189_6_14_YNG	M01153_28_000000000-ABJE2_1_1114_21533_3655	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;uncultured;	1
OSD191_6_14_DRW	M01153_28_000000000-ABJE2_1_1114_26607_22465	Bacteria;Verrucomicrobia;Opitutae;MB11C04 marine group;	2
OSD188_6_14_RI	M01153_28_000000000-ABJE2_1_1114_21646_20854	Bacteria;Proteobacteria;Deltaproteobacteria;Bradymonadales;	1
OSD190_6_14_KI	M01153_28_000000000-ABJE2_1_1114_26875_8405	Archaea;Euryarchaeota;Thermoplasmata;Thermoplasmatales;Marine Group II;	2
OSD32_6_14_NSI	M01153_28_000000000-ABJE2_1_1114_21667_7360	Bacteria;Marinimicrobia (SAR406 clade);	1
OSD33_6_14_MI	M01153_28_000000000-ABJE2_1_1114_26984_8883	Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;OM1 clade;Candidatus Actinomarina;	1
OSD191_6_14_DRW	M01153_28_000000000-ABJE2_1_1114_21770_15710	Bacteria;Verrucomicrobia;Opitutae;MB11C04 marine group;	1
OSD188_6_14_RI	M01153_28_000000000-ABJE2_1_1114_27037_17117	Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Sva0996 marine group;	1
OSD190_6_14_KI	M01153_28_000000000-ABJE2_1_1114_21780_20923	Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;OM1 clade;Candidatus Actinomarina;	1
OSD31_6_14_PH	M01153_28_000000000-ABJE2_1_1114_27040_12074	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;AEGEAN-169 marine group;	1
OSD188_6_14_RI	M01153_28_000000000-ABJE2_1_1114_21843_13007	Bacteria;Proteobacteria;Gammaproteobacteria;E01-9C-26 marine group;	1
OSD189_6_14_YNG	M01153_28_000000000-ABJE2_1_1114_27242_15944	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;	1
OSD31_6_14_PH	M01153_28_000000000-ABJE2_1_1114_21938_3645	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;NS9 marine group;	1
OSD32_6_14_NSI	M01153_28_000000000-ABJE2_1_1114_27321_11510	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Photobacterium;	1
OSD188_6_14_RI	M01153_28_000000000-ABJE2_1_1114_22059_27458	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;PS1 clade;	4
OSD191_6_14_DRW	M01153_28_000000000-ABJE2_1_1114_27726_10991	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;uncultured;	1
OSD189_6_14_YNG	M01153_28_000000000-ABJE2_1_1114_22090_22561	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;SAR116 clade;	2
OSD188_6_14_RI	M01153_28_000000000-ABJE2_1_1114_27925_20560	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;AEGEAN-169 marine group;	1
OSD32_6_14_NSI	M01153_28_000000000-ABJE2_1_1114_22092_20931	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;uncultured;	3
OSD31_6_14_PH	M01153_28_000000000-ABJE2_1_1114_28176_18399	Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Sva0996 marine group;	1
OSD31_6_14_PH	M01153_28_000000000-ABJE2_1_1114_22131_22856	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;AEGEAN-169 marine group;	1
OSD32_6_14_NSI	M01153_28_000000000-ABJE2_1_1114_28302_10280	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;NS9 marine group;	4
OSD33_6_14_MI	M01153_28_000000000-ABJE2_1_1114_22215_23421	Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Sva0996 marine group;	2
OSD189_6_14_YNG	M01153_28_000000000-ABJE2_1_1114_28373_17579	Bacteria;Cyanobacteria;Chloroplast;	1
OSD190_6_14_KI	M01153_28_000000000-ABJE2_1_1114_22251_4578	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Cryomorphaceae;uncultured;	7
OSD190_6_14_KI	M01153_28_000000000-ABJE2_1_1114_28537_17594	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;NS4 marine group;	7
OSD189_6_14_YNG	M01153_28_000000000-ABJE2_1_1114_22615_7854	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Flammeovirgaceae;uncultured;	1
OSD188_6_14_RI	M01153_28_000000000-ABJE2_1_1114_29090_13836	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Porticoccaceae;SAR92 clade;	1
OSD190_6_14_KI	M01153_28_000000000-ABJE2_1_1114_22709_27441	Bacteria;Proteobacteria;Gammaproteobacteria;Salinisphaerales;Salinisphaeraceae;ZD0417 marine group;	1
OSD191_6_14_DRW	M01153_28_000000000-ABJE2_1_1114_29224_12937	Bacteria;Proteobacteria;Gammaproteobacteria;uncultured;	3
OSD32_6_14_NSI	M01153_28_000000000-ABJE2_1_1114_22852_13022	Bacteria;Cyanobacteria;Chloroplast;	1
OSD189_6_14_YNG	M01153_28_000000000-ABJE2_1_1114_29423_15993	Bacteria;Cyanobacteria;Chloroplast;	1
OSD191_6_14_DRW	M01153_28_000000000-ABJE2_1_1114_23071_18031	Bacteria;Cyanobacteria;Chloroplast;	1
OSD32_6_14_NSI	M01153_28_000000000-ABJE2_1_1114_3089_12645	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;SAR116 clade;	1
OSD189_6_14_YNG	M01153_28_000000000-ABJE2_1_1114_23145_22544	Archaea;Thaumarchaeota;Marine Group I;Unknown Order;Unknown Family;Candidatus Nitrosopumilus;	1
OSD189_6_14_YNG	M01153_28_000000000-ABJE2_1_1114_3127_17179	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;SAR116 clade;	1
OSD188_6_14_RI	M01153_28_000000000-ABJE2_1_1114_23186_21749	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;NS9 marine group;	1
OSD32_6_14_NSI	M01153_28_000000000-ABJE2_1_1114_6604_20643	Bacteria;Cyanobacteria;Chloroplast;	1
OSD191_6_14_DRW	M01153_28_000000000-ABJE2_1_1114_3223_9359	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;NS5 marine group;	38
OSD32_6_14_NSI	M01153_28_000000000-ABJE2_1_1114_23215_21690	Bacteria;Marinimicrobia (SAR406 clade);	1
OSD190_6_14_KI	M01153_28_000000000-ABJE2_1_1114_6736_6663	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Roseibacillus;	1
OSD31_6_14_PH	M01153_28_000000000-ABJE2_1_1114_3405_15708	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;uncultured;	2
OSD31_6_14_PH	M01153_28_000000000-ABJE2_1_1114_23255_23624	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;S25-593;	1
OSD32_6_14_NSI	M01153_28_000000000-ABJE2_1_1114_6984_16082	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;NS9 marine group;	2
OSD189_6_14_YNG	M01153_28_000000000-ABJE2_1_1114_3690_13314	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;S25-593;	1
OSD31_6_14_PH	M01153_28_000000000-ABJE2_1_2101_11748_16468	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Idiomarinaceae;Idiomarina;	1
OSD190_6_14_KI	M01153_28_000000000-ABJE2_1_1114_23588_22621	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;AEGEAN-169 marine group;	1
OSD189_6_14_YNG	M01153_28_000000000-ABJE2_1_1114_7163_22499	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;AEGEAN-169 marine group;	1
OSD33_6_14_MI	M01153_28_000000000-ABJE2_1_1114_3690_17962	Bacteria;Cyanobacteria;Chloroplast;	1
OSD32_6_14_NSI	M01153_28_000000000-ABJE2_1_2101_11774_20106	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Blfdi19;	1
OSD33_6_14_MI	M01153_28_000000000-ABJE2_1_1114_23730_20485	Bacteria;Cyanobacteria;Chloroplast;	1
OSD190_6_14_KI	M01153_28_000000000-ABJE2_1_1114_7218_14886	Bacteria;Cyanobacteria;Chloroplast;	1
OSD190_6_14_KI	M01153_28_000000000-ABJE2_1_1114_4102_15403	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Cryomorphaceae;uncultured;	1
OSD191_6_14_DRW	M01153_28_000000000-ABJE2_1_2101_11826_15104	Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;Urania-1B-19 marine sediment group;	1
OSD189_6_14_YNG	M01153_28_000000000-ABJE2_1_1114_23768_16371	Bacteria;Proteobacteria;Deltaproteobacteria;SAR324 clade(Marine group B);	1
OSD188_6_14_RI	M01153_28_000000000-ABJE2_1_1114_7241_6179	Bacteria;Gemmatimonadetes;BD2-11 terrestrial group;	1
OSD191_6_14_DRW	M01153_28_000000000-ABJE2_1_1114_4211_9639	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;OM60(NOR5) clade;	4
OSD188_6_14_RI	M01153_28_000000000-ABJE2_1_2101_11863_25981	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Parasphingopyxis;	1
OSD191_6_14_DRW	M01153_28_000000000-ABJE2_1_1114_23932_15638	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;SAR86 clade;	1
OSD191_6_14_DRW	M01153_28_000000000-ABJE2_1_1114_7331_12776	Bacteria;Cyanobacteria;Cyanobacteria;SubsectionI;FamilyI;Synechococcus;	8
OSD33_6_14_MI	M01153_28_000000000-ABJE2_1_1114_4314_14413	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;uncultured;	1
OSD31_6_14_PH	M01153_28_000000000-ABJE2_1_2101_12017_6732	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;SAR116 clade;	1
OSD32_6_14_NSI	M01153_28_000000000-ABJE2_1_1114_23950_14724	Bacteria;Cyanobacteria;Cyanobacteria;SubsectionI;FamilyI;Synechococcus;	1
OSD188_6_14_RI	M01153_28_000000000-ABJE2_1_1114_7574_22166	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Simiduia;	1
OSD32_6_14_NSI	M01153_28_000000000-ABJE2_1_1114_4338_16977	Bacteria;Cyanobacteria;Cyanobacteria;SubsectionI;FamilyI;Synechococcus;	1
OSD32_6_14_NSI	M01153_28_000000000-ABJE2_1_2101_12115_21593	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Pseudohongiella;	1
OSD31_6_14_PH	M01153_28_000000000-ABJE2_1_1114_24059_4742	Bacteria;Marinimicrobia (SAR406 clade);	2
OSD33_6_14_MI	M01153_28_000000000-ABJE2_1_1114_7634_6969	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Serratia;	1
OSD191_6_14_DRW	M01153_28_000000000-ABJE2_1_1114_4437_18134	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Saprospiraceae;Aureispira;	1
OSD189_6_14_YNG	M01153_28_000000000-ABJE2_1_2101_12206_18327	Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Surface 1;	1
OSD189_6_14_YNG	M01153_28_000000000-ABJE2_1_1114_24061_15355	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;PS1 clade;	1
OSD189_6_14_YNG	M01153_28_000000000-ABJE2_1_1114_7767_13141	Bacteria;SBR1093;	1
OSD31_6_14_PH	M01153_28_000000000-ABJE2_1_1114_4441_15855	Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Surface 1;	1
OSD33_6_14_MI	M01153_28_000000000-ABJE2_1_2101_12215_11495	Bacteria;Cyanobacteria;Chloroplast;	1
OSD191_6_14_DRW	M01153_28_000000000-ABJE2_1_1114_24079_21864	Bacteria;Bacteroidetes;Bacteroidetes Incertae Sedis;Order II;Rhodothermaceae;uncultured;	2
OSD32_6_14_NSI	M01153_28_000000000-ABJE2_1_1114_7786_3898	Bacteria;Marinimicrobia (SAR406 clade);	1
OSD188_6_14_RI	M01153_28_000000000-ABJE2_1_1114_4658_22732	Bacteria;Cyanobacteria;Chloroplast;	1
OSD191_6_14_DRW	M01153_28_000000000-ABJE2_1_2101_12303_7799	Bacteria;Proteobacteria;Gammaproteobacteria;HTA4;	1
OSD33_6_14_MI	M01153_28_000000000-ABJE2_1_1114_24189_23992	Bacteria;Nitrospinae;Nitrospinia;Nitrospinales;Nitrospinaceae;uncultured;	1
OSD191_6_14_DRW	M01153_28_000000000-ABJE2_1_1114_7818_17822	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;SAR86 clade;	1
OSD189_6_14_YNG	M01153_28_000000000-ABJE2_1_1114_4727_22296	Bacteria;Cyanobacteria;Chloroplast;	1
OSD188_6_14_RI	M01153_28_000000000-ABJE2_1_2101_12378_24239	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;SAR86 clade;	1
OSD32_6_14_NSI	M01153_28_000000000-ABJE2_1_1114_24370_25726	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Raoultella;	1
OSD31_6_14_PH	M01153_28_000000000-ABJE2_1_1114_7836_17805	Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Surface 1;	1
OSD191_6_14_DRW	M01153_28_000000000-ABJE2_1_1114_4747_22355	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;uncultured;	1
OSD189_6_14_YNG	M01153_28_000000000-ABJE2_1_2101_12400_6473	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;NS5 marine group;	15
OSD31_6_14_PH	M01153_28_000000000-ABJE2_1_1114_24421_23512	Bacteria;Proteobacteria;Gammaproteobacteria;Salinisphaerales;Salinisphaeraceae;ZD0417 marine group;	1
OSD188_6_14_RI	M01153_28_000000000-ABJE2_1_1114_8033_23814	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Psychrobacter;	1
OSD32_6_14_NSI	M01153_28_000000000-ABJE2_1_1114_5050_12914	Archaea;Euryarchaeota;Thermoplasmata;Thermoplasmatales;Marine Group II;	1
OSD191_6_14_DRW	M01153_28_000000000-ABJE2_1_2101_12724_21364	Archaea;Woesearchaeota (DHVEG-6);	1
